"","year","quarter","statecode1","mean.marketshare","median.marketshare","sd.marketshare","min.marketshare","max.marketshare","iqr.marketshare","q1.marketshare","q3.marketshare"
"501",2022,1,"ND",0.8612,0.90725,0.177037265380296,0.6303,1,0.23155,0.76845,1
"502",2022,1,"NE",0.644585714285714,0.6108,0.265950317594417,0.3837,1,0.4199,0.41945,0.83935
"503",2022,1,"NJ",1,1,0,1,1,0,1,1
"504",2022,1,"NM",0.717186956521739,0.7262,0.220290063540918,0.3564,1,0.3534,0.55775,0.91115
"505",2022,1,"NV",0.702539285714286,0.7118,0.261628828600799,0.2927,1,0.52275,0.471425,0.994175
"506",2022,1,"NY",0.702587830687831,0.6644,0.22971071935189,0.2759,1,0.4529,0.5,0.9529
"507",2022,1,"OH",0.684658974358974,0.6825,0.219797477376352,0.2425,1,0.3813,0.4987,0.88
"508",2022,1,"OK",0.459675,0.46175,0.119135311725785,0.323,0.5922,0.151675,0.384875,0.53655
"509",2022,1,"OR",0.632059090909091,0.6173,0.233119386252524,0.289,1,0.4349,0.402,0.8369
"510",2022,1,"PA",0.710884615384615,0.6681,0.239361601787455,0.3651,1,0.4083,0.5402,0.9485
"511",2022,1,"SC",0.720805128205128,0.743,0.181514053318075,0.3287,0.955,0.27415,0.613,0.88715
"512",2022,1,"TN",0.695018918918919,0.7009,0.213927196647517,0.312,1,0.3579,0.5108,0.8687
"513",2022,1,"TX",0.824916151202749,0.8961,0.184302208474516,0.2993,1,0.29395,0.6868,0.98075
"514",2022,1,"UT",0.630714285714286,0.6718,0.0837391272259953,0.5124,0.7002,0.1202,0.57255,0.69275
"515",2022,1,"VA",0.719466666666667,0.9916,0.335580336879264,0.3136,1,0.6763,0.3237,1
"516",2022,1,"VT",0.893525,0.9917,0.201982662209739,0.5907,1,0.111475,0.886875,0.99835
"517",2022,1,"WA",0.66542,0.618,0.211049548684663,0.4446,0.9914,0.1961,0.5385,0.7346
"518",2022,1,"WI",0.716405555555556,0.72765,0.197726026946445,0.4048,1,0.35615,0.5343,0.89045
"519",2022,1,"WY",0.719188888888889,0.7281,0.20425110430818,0.4043,1,0.2758,0.5878,0.8636
"520",2022,2,"AL",0.695704347826087,0.7606,0.21252295593281,0.3062,0.9725,0.36545,0.5029,0.86835
"521",2022,2,"AR",0.64645,0.6471,0.164119382822937,0.4022,1,0.183625,0.55125,0.734875
"522",2022,2,"AZ",0.703465625,0.70465,0.242007767949675,0.3288,1,0.519525,0.480475,1
"523",2022,2,"CA",0.649178294573643,0.62705,0.21838258969146,0.2427,1,0.374825,0.46,0.834825
"524",2022,2,"CO",0.680678787878788,0.6482,0.216279946998063,0.2584,1,0.3289,0.502,0.8309
"525",2022,2,"CT",0.581346666666667,0.407,0.26547467155662,0.3439,1,0.43145,0.3795,0.81095
"526",2022,2,"DC",0.7125,0.7489,0.189145367376523,0.5078,0.8808,0.1865,0.62835,0.81485
"527",2022,2,"FL",0.650072,0.6292,0.202476029485292,0.2471,1,0.3217,0.4878,0.8095
"528",2022,2,"GA",0.670018421052632,0.62245,0.175288618916813,0.4035,1,0.25005,0.521675,0.771725
"529",2022,2,"IA",0.619668421052632,0.527,0.248654456922389,0.3187,1,0.4004,0.42355,0.82395
"530",2022,2,"ID",0.676707142857143,0.63495,0.210053522352631,0.3827,1,0.35655,0.517425,0.873975
"531",2022,2,"IL",0.757359154929578,0.76145,0.217214228389587,0.3023,1,0.411125,0.57115,0.982275
"532",2022,2,"IN",0.689109523809524,0.7197,0.207494141856492,0.3707,1,0.3412,0.4891,0.8303
"533",2022,2,"KY",0.757841666666667,0.8249,0.190451847688277,0.4442,1,0.2753,0.625425,0.900725
"534",2022,2,"LA",0.677264285714286,0.6701,0.165319460472713,0.3618,1,0.1705,0.58625,0.75675
"535",2022,2,"MA",0.598565968586387,0.5318,0.220706596958565,0.2371,1,0.3257,0.4255,0.7512
"536",2022,2,"ME",0.930533333333333,0.9438,0.0467342843460059,0.8786,0.9692,0.0452999999999999,0.9112,0.9565
"537",2022,2,"MI",0.612223076923077,0.56,0.199322178317494,0.3112,1,0.2948,0.45415,0.74895
"538",2022,2,"MN",0.6243,0.6088,0.155468251237534,0.4203,0.9464,0.2152,0.5217,0.7369
"539",2022,2,"MO",0.68698,0.6834,0.199398890418177,0.3161,1,0.2967,0.5701,0.8668
"540",2022,2,"MS",0.6212,0.5691,0.226097788578305,0.4257,0.8688,0.22155,0.4974,0.71895
"541",2022,2,"MT",0.5659125,0.5896,0.0499629130312818,0.4704,0.6112,0.0658749999999999,0.53585,0.601725
"542",2022,2,"NC",0.744569387755102,0.7835,0.202227579313589,0.2797,1,0.3423,0.5986,0.9409
"543",2022,2,"ND",0.74335,0.74335,0.362957910783055,0.4867,1,0.25665,0.615025,0.871675
"544",2022,2,"NE",0.64803,0.59495,0.229291202767718,0.3374,1,0.291075,0.502825,0.7939
"545",2022,2,"NJ",0.99625,0.99625,0.00530330085889907,0.9925,1,0.00375000000000003,0.994375,0.998125
"546",2022,2,"NM",0.703630434782609,0.6841,0.220402036442462,0.3173,1,0.35715,0.54635,0.9035
"547",2022,2,"NV",0.686422222222222,0.6624,0.266374752403355,0.2462,1,0.5465,0.4414,0.9879
"548",2022,2,"NY",0.719278468899522,0.7187,0.231814011708886,0.2364,1,0.4543,0.5163,0.9706
"549",2022,2,"OH",0.69912,0.6862,0.219832005062076,0.2771,1,0.417725,0.499025,0.91675
"550",2022,2,"OK",0.52735,0.5601,0.105284455959399,0.3789,0.6103,0.1075,0.489975,0.597475
"551",2022,2,"OR",0.626816,0.6292,0.22476483206528,0.309,1,0.3483,0.4529,0.8012
"552",2022,2,"PA",0.775,0.812,0.20647505556708,0.4379,1,0.40635,0.57795,0.9843
"553",2022,2,"SC",0.751315217391304,0.7859,0.184492971220997,0.3201,1,0.300575,0.61535,0.915925
"554",2022,2,"TN",0.722866666666667,0.7238,0.199128966849619,0.3218,1,0.3181,0.5537,0.8718
"555",2022,2,"TX",0.812613745704467,0.8822,0.190346909660495,0.2906,1,0.29625,0.68565,0.9819
"556",2022,2,"UT",0.641471428571429,0.6411,0.061426940731401,0.5531,0.7136,0.09005,0.6006,0.69065
"557",2022,2,"VA",0.709066666666667,0.9934,0.345027451806374,0.2933,1,0.6306,0.3694,1
"558",2022,2,"VT",0.875114285714286,0.9853,0.194263373015188,0.4827,1,0.1592,0.83485,0.99405
"559",2022,2,"WA",0.713925,0.71635,0.199376798693185,0.4259,0.9842,0.2771,0.567475,0.844575
"560",2022,2,"WI",0.751086666666667,0.81,0.179273939890352,0.412,1,0.2715,0.60685,0.87835
"561",2022,3,"AL",0.715113636363636,0.7289,0.213264093589893,0.2975,0.9812,0.384,0.5502,0.9342
"562",2022,3,"AR",0.562661538461538,0.5565,0.167339517839539,0.285,0.9855,0.1343,0.4839,0.6182
"563",2022,3,"AZ",0.672128571428571,0.66945,0.2176252042476,0.3223,1,0.32725,0.4799,0.80715
"564",2022,3,"CA",0.650090157480315,0.62775,0.215487856699526,0.259,1,0.386175,0.45175,0.837925
"565",2022,3,"CO",0.689939393939394,0.6609,0.217219192204835,0.2769,1,0.3576,0.5115,0.8691
"566",2022,3,"CT",0.633075,0.6146,0.241693835254439,0.3148,1,0.381975,0.42385,0.805825
"567",2022,3,"DC",0.638866666666667,0.5394,0.191471181469519,0.5176,0.8596,0.171,0.5285,0.6995
"568",2022,3,"FL",0.65389375,0.6383,0.194332505189426,0.2803,1,0.311325,0.49665,0.807975
"569",2022,3,"GA",0.662852631578947,0.6433,0.182493303448917,0.3608,1,0.2897,0.50245,0.79215
"570",2022,3,"IA",0.648161111111111,0.6087,0.207975346782452,0.3482,1,0.196275,0.5602,0.756475
"571",2022,3,"ID",0.669535714285714,0.63875,0.208767303685017,0.4452,1,0.3834,0.475475,0.858875
"572",2022,3,"IL",0.757681428571429,0.75555,0.218326838546247,0.31,1,0.405525,0.573375,0.9789
"573",2022,3,"IN",0.695704761904762,0.6636,0.187579400458021,0.3736,1,0.351,0.524,0.875
"574",2022,3,"KY",0.739083333333333,0.79945,0.203902248564593,0.4171,1,0.318125,0.583075,0.9012
"575",2022,3,"LA",0.643576923076923,0.6171,0.126694482607085,0.3891,0.8812,0.1229,0.5786,0.7015
"576",2022,3,"MA",0.627171078431373,0.57515,0.210953565027581,0.2388,1,0.28825,0.4729,0.76115
"577",2022,3,"ME",0.963928571428571,0.9763,0.0279998639452477,0.9207,1,0.03395,0.94565,0.9796
"578",2022,3,"MI",0.612741025641026,0.5625,0.212075341277263,0.281,1,0.3344,0.4593,0.7937
"579",2022,3,"MN",0.625069230769231,0.5974,0.160309473543182,0.4303,0.9861,0.2168,0.5069,0.7237
"580",2022,3,"MO",0.685792,0.6434,0.188042685579631,0.3264,1,0.2879,0.5834,0.8713
"581",2022,3,"MS",0.586333333333333,0.5074,0.232955238905102,0.4031,0.8485,0.2227,0.45525,0.67795
"582",2022,3,"MT",0.600408695652174,0.5488,0.187195546550182,0.3088,1,0.16935,0.488,0.65735
"583",2022,3,"NC",0.723946153846154,0.72005,0.203288046832363,0.3263,1,0.3568,0.532425,0.889225
"584",2022,3,"ND",0.72535,0.72535,0.388413754905771,0.4507,1,0.27465,0.588025,0.862675
"585",2022,3,"NE",0.69028,0.6532,0.195212543995854,0.4591,1,0.220225,0.57115,0.791375
"586",2022,3,"NJ",0.995966666666667,0.999,0.0061403040098462,0.9889,1,0.00555000000000005,0.99395,0.9995
"587",2022,3,"NM",0.684707692307692,0.63635,0.207371679692434,0.3336,0.9989,0.370375,0.51035,0.880725
"588",2022,3,"NV",0.690448148148148,0.7447,0.27419184520552,0.2842,1,0.588,0.4021,0.9901
"589",2022,3,"NY",0.712716748768473,0.7,0.232226550820979,0.2525,1,0.4516,0.5169,0.9685
"590",2022,3,"OH",0.7104359375,0.6901,0.213352060431702,0.2825,1,0.3714,0.555,0.9264
"591",2022,3,"OK",0.51625,0.5518,0.117690597188844,0.3517,0.6097,0.12465,0.4717,0.59635
"592",2022,3,"OR",0.682545833333333,0.70335,0.232794949854021,0.288,1,0.41295,0.503175,0.916125
"593",2022,3,"PA",0.78886,0.7468,0.184356369954654,0.4991,1,0.3321,0.6593,0.9914
"594",2022,3,"SC",0.742778048780488,0.7538,0.190234511212076,0.3036,1,0.3173,0.6194,0.9367
"595",2022,3,"TN",0.699202777777778,0.69905,0.19490706867796,0.3481,1,0.28965,0.55295,0.8426
"596",2022,3,"TX",0.812363667820069,0.8761,0.193234652154951,0.2948,1,0.318,0.6649,0.9829
"597",2022,3,"UT",0.636357142857143,0.6386,0.074444405591082,0.5364,0.7424,0.10185,0.58335,0.6852
"598",2022,3,"VA",0.667671428571429,0.6501,0.318891132685584,0.2722,1,0.624975,0.36225,0.987225
"599",2022,3,"VT",0.851477777777778,0.9838,0.201704293321794,0.5152,1,0.3536,0.6414,0.995
"600",2022,3,"WA",0.759166666666667,0.7769,0.21349717517926,0.2727,1,0.2177,0.71225,0.92995
"601",2022,3,"WI",0.727535294117647,0.7493,0.183521238352597,0.2909,0.9314,0.2609,0.6152,0.8761
"602",2022,3,"WY",0.62885,0.64835,0.159402938074135,0.4545,0.7642,0.2509,0.51315,0.76405
"603",2022,4,"AL",0.712513043478261,0.7875,0.223500645320093,0.2994,0.985,0.3797,0.54505,0.92475
"604",2022,4,"AR",0.5875,0.5696,0.0966749487420899,0.4754,0.7653,0.119575,0.52355,0.643125
"605",2022,4,"AZ",0.682067741935484,0.6636,0.219074465858981,0.3017,1,0.32975,0.5119,0.84165
"606",2022,4,"CA",0.641000396825397,0.62135,0.225710976119634,0.2347,1,0.39295,0.444225,0.837175
"607",2022,4,"CO",0.6823,0.6557,0.220286464064409,0.2725,1,0.3897,0.4947,0.8844
"608",2022,4,"CT",0.61945,0.4754,0.274815838335421,0.2794,1,0.491125,0.395575,0.8867
"609",2022,4,"DC",0.753566666666667,0.8046,0.215236435886988,0.5174,0.9387,0.21065,0.661,0.87165
"610",2022,4,"FL",0.642193939393939,0.57655,0.22251350615413,0.2341,1,0.38225,0.4663,0.84855
"611",2022,4,"GA",0.651118421052632,0.61555,0.175923642611992,0.3931,1,0.269325,0.520775,0.7901
"612",2022,4,"IA",0.6319,0.59525,0.225837667363086,0.3273,1,0.345175,0.45095,0.796125
"613",2022,4,"ID",0.67605,0.67945,0.224707508876438,0.3629,1,0.3798,0.484775,0.864575
"614",2022,4,"IL",0.748112765957447,0.7545,0.214774394540299,0.2987,1,0.4196,0.5575,0.9771
"615",2022,4,"IN",0.679809523809524,0.6685,0.207724064337192,0.3426,1,0.3879,0.5117,0.8996
"616",2022,4,"KY",0.754191666666667,0.7759,0.216030845686163,0.3505,1,0.270475,0.649075,0.91955
"617",2022,4,"LA",0.658707142857143,0.65065,0.168865811379175,0.4243,1,0.22895,0.5251,0.75405
"618",2022,4,"MA",0.617932417582418,0.5697,0.208221534950945,0.2821,1,0.286775,0.45795,0.744725
"619",2022,4,"ME",0.960966666666667,0.9686,0.0275547334106743,0.9304,0.9839,0.0267500000000001,0.9495,0.97625
"620",2022,4,"MI",0.608131707317073,0.5447,0.223133044884688,0.2561,1,0.3521,0.448,0.8001
"621",2022,4,"MN",0.623866666666667,0.5606,0.193654145566879,0.4121,1,0.29015,0.47315,0.7633
"622",2022,4,"MO",0.692592,0.7159,0.187327756263365,0.328,1,0.277,0.5657,0.8427
"623",2022,4,"MS",0.602733333333333,0.5623,0.243580055286416,0.3819,0.864,0.24105,0.4721,0.71315
"624",2022,4,"MT",0.57746,0.5867,0.075560492322377,0.4531,0.6381,0.0651999999999999,0.5721,0.6373
"625",2022,4,"NC",0.723536170212766,0.7447,0.194739631554692,0.3138,1,0.33225,0.5621,0.89435
"626",2022,4,"ND",0.8051,0.8051,0.275630223306516,0.6102,1,0.1949,0.70765,0.90255
"627",2022,4,"NE",0.68136,0.5974,0.214043708931922,0.36,1,0.265675,0.553775,0.81945
"628",2022,4,"NJ",0.9985,0.9985,NA,0.9985,0.9985,0,0.9985,0.9985
"629",2022,4,"NM",0.706852173913043,0.7154,0.220412544746035,0.353,1,0.4552,0.46925,0.92445
"630",2022,4,"NV",0.690607407407407,0.7485,0.271795072584993,0.2756,1,0.54645,0.4401,0.98655
"631",2022,4,"NY",0.715911274509804,0.69375,0.24012792243582,0.2669,1,0.484275,0.4962,0.980475
"632",2022,4,"OH",0.70583064516129,0.70415,0.217093574361031,0.2844,1,0.4099,0.5194,0.9293
"633",2022,4,"OK",0.5087,0.54985,0.149116129241608,0.2958,0.6393,0.11835,0.4701,0.58845
"634",2022,4,"OR",0.643795454545455,0.5983,0.216401796659368,0.2981,1,0.31415,0.503275,0.817425
"635",2022,4,"PA",0.758686666666667,0.734,0.196645024152175,0.4085,1,0.3581,0.6277,0.9858
"636",2022,4,"SC",0.759878048780488,0.8367,0.205228484270818,0.2741,1,0.3295,0.6124,0.9419
"637",2022,4,"TN",0.689262162162162,0.683,0.204932881087323,0.3272,1,0.3317,0.5171,0.8488
"638",2022,4,"TX",0.81269348534202,0.8864,0.19507703009283,0.2566,1,0.31435,0.6699,0.98425
"639",2022,4,"UT",0.630085714285714,0.6608,0.0742265996475529,0.5082,0.7174,0.0932999999999999,0.5844,0.6777
"640",2022,4,"VA",0.629513333333333,0.6144,0.285079750412473,0.2602,1,0.5339,0.3852,0.9191
"641",2022,4,"VT",0.895057142857143,0.9737,0.14545655545148,0.6169,1,0.1507,0.84335,0.99405
"642",2022,4,"WA",0.7221125,0.74415,0.190833408556858,0.4297,0.9899,0.25665,0.5783,0.83495
"643",2022,4,"WI",0.72145,0.79705,0.196604396812874,0.4242,1,0.3132,0.56235,0.87555
"644",2023,1,"AL",0.781466666666667,0.78045,0.161749661332494,0.4826,1,0.278625,0.653325,0.93195
"645",2023,1,"AR",0.672675,0.65415,0.198134741611191,0.4915,0.8909,0.302875,0.511975,0.81485
"646",2023,1,"AZ",0.6542,0.60605,0.203592788928547,0.2879,1,0.24495,0.522225,0.767175
"647",2023,1,"CA",0.640120784313726,0.6069,0.22549666617508,0.2449,1,0.38275,0.448,0.83075
"648",2023,1,"CO",0.7046,0.69035,0.216685806465039,0.2797,1,0.3905,0.521725,0.912225
"649",2023,1,"CT",0.674546153846154,0.5046,0.276754827164721,0.3421,1,0.5251,0.4643,0.9894
"650",2023,1,"DC",0.717233333333333,0.6739,0.230377132835126,0.5116,0.9662,0.2273,0.59275,0.82005
"651",2023,1,"FL",0.637663768115942,0.59885,0.219973162577417,0.263,1,0.368425,0.4536,0.822025
"652",2023,1,"GA",0.654305405405405,0.614,0.17702656101078,0.3986,1,0.3139,0.4978,0.8117
"653",2023,1,"IA",0.66378125,0.61665,0.236212046598672,0.3287,1,0.353425,0.466575,0.82
"654",2023,1,"ID",0.660141666666667,0.6479,0.237169116716832,0.326,1,0.435375,0.445825,0.8812
"655",2023,1,"IL",0.74390078125,0.7493,0.216682657938639,0.2609,1,0.398875,0.5688,0.967675
"656",2023,1,"IN",0.658309523809524,0.6417,0.207179557159392,0.3976,1,0.3621,0.4647,0.8268
"657",2023,1,"KY",0.770358333333333,0.8381,0.212724471637217,0.3726,1,0.34525,0.5871,0.93235
"658",2023,1,"LA",0.683114285714286,0.67525,0.199294593917736,0.3856,1,0.275425,0.53475,0.810175
"659",2023,1,"MA",0.612054143646409,0.5636,0.206502979389218,0.2827,1,0.2975,0.4507,0.7482
"660",2023,1,"ME",0.9469,0.9455,0.033022265216063,0.9146,0.9806,0.0329999999999999,0.93005,0.96305
"661",2023,1,"MI",0.6262125,0.5713,0.211240417397589,0.2978,1,0.34115,0.464475,0.805625
"662",2023,1,"MN",0.67544,0.6522,0.158724261355525,0.4324,1,0.1777,0.56575,0.74345
"663",2023,1,"MO",0.689188,0.6913,0.199199760123684,0.3164,1,0.3386,0.5331,0.8717
"664",2023,1,"MS",0.702466666666667,0.6706,0.142890354234753,0.5782,0.8586,0.1402,0.6244,0.7646
"665",2023,1,"MT",0.66180625,0.6616,0.204123777706077,0.2938,1,0.2625,0.50705,0.76955
"666",2023,1,"NC",0.733758333333333,0.71045,0.179949816684604,0.4537,1,0.35235,0.5788,0.93115
"667",2023,1,"ND",0.7903,0.84985,0.260938038622199,0.4615,1,0.35985,0.64015,1
"668",2023,1,"NE",0.66934,0.61815,0.242125019130384,0.2963,1,0.3665,0.5033,0.8698
"669",2023,1,"NJ",0.99515,0.99515,0.00120208152801716,0.9943,0.996,0.000850000000000017,0.994725,0.995575
"670",2023,1,"NM",0.705586956521739,0.6935,0.217744369104415,0.39,1,0.3748,0.5212,0.896
"671",2023,1,"NV",0.697974074074074,0.7961,0.272493729769205,0.2801,1,0.50095,0.4851,0.98605
"672",2023,1,"NY",0.710777486910995,0.7165,0.245988424986493,0.2696,1,0.4781,0.5007,0.9788
"673",2023,1,"OH",0.698052459016393,0.68565,0.214903640991163,0.2683,1,0.385325,0.523775,0.9091
"674",2023,1,"OK",0.474325,0.4516,0.0554809501841248,0.4385,0.5556,0.0480250000000001,0.43895,0.486975
"675",2023,1,"OR",0.654190909090909,0.6151,0.218546235511566,0.2449,1,0.33345,0.54195,0.8754
"676",2023,1,"PA",0.742913333333333,0.7301,0.214216972339017,0.4019,1,0.4313,0.55405,0.98535
"677",2023,1,"SC",0.763831707317073,0.7959,0.197783294844413,0.3446,1,0.2833,0.657,0.9403
"678",2023,1,"TN",0.709205128205128,0.7049,0.205750935213988,0.3149,1,0.31665,0.55765,0.8743
"679",2023,1,"TX",0.814034246575343,0.89615,0.190105098961917,0.2759,1,0.31165,0.667825,0.979475
"680",2023,1,"UT",0.611,0.599,0.067712923434157,0.5177,0.7285,0.0529999999999999,0.58145,0.63445
"681",2023,1,"VA",0.6443625,0.636,0.324988083023275,0.2822,1,0.666175,0.31785,0.984025
"682",2023,1,"VT",0.901733333333333,0.9657,0.155606705082611,0.5944,0.9982,0.0829000000000001,0.907375,0.990275
"683",2023,1,"WA",0.724733333333333,0.6852,0.228185798564825,0.4299,0.9916,0.341425,0.584275,0.9257
"684",2023,1,"WI",0.717694117647059,0.8099,0.201438096789647,0.4113,1,0.3208,0.5449,0.8657
"685",2023,1,"WY",0.6389,0.60855,0.242912425920673,0.4242,0.9143,0.36725,0.4401,0.80735
"686",2023,2,"AL",0.735947826086957,0.7641,0.227035609681039,0.3021,1,0.38975,0.5587,0.94845
"687",2023,2,"AR",0.634333333333333,0.6216,0.131496087213198,0.4589,0.9123,0.15685,0.5412,0.69805
"688",2023,2,"AZ",0.640589285714286,0.60675,0.219325105112945,0.2975,1,0.305825,0.467775,0.7736
"689",2023,2,"CA",0.659214457831325,0.6261,0.230157089656522,0.2248,1,0.4246,0.4639,0.8885
"690",2023,2,"CO",0.686035135135135,0.6891,0.222685131739633,0.2936,1,0.4234,0.5057,0.9291
"691",2023,2,"CT",0.673107692307692,0.5661,0.272064920137144,0.3357,1,0.4861,0.4906,0.9767
"692",2023,2,"DC",0.669466666666667,0.5783,0.25241549741118,0.4753,0.9548,0.23975,0.5268,0.76655
"693",2023,2,"FL",0.665804918032787,0.65055,0.208757655316635,0.2636,1,0.339425,0.502775,0.8422
"694",2023,2,"GA",0.663071052631579,0.6344,0.188894472052083,0.3928,1,0.341975,0.5064,0.848375
"695",2023,2,"IA",0.66030625,0.63185,0.222419230190048,0.3455,1,0.348625,0.496525,0.84515
"696",2023,2,"ID",0.651164285714286,0.64745,0.241154089287783,0.3238,1,0.423125,0.423825,0.84695
"697",2023,2,"IL",0.748447619047619,0.7521,0.218418960343288,0.2988,1,0.4229,0.5538,0.9767
"698",2023,2,"IN",0.688938095238095,0.6559,0.214980083905906,0.3892,1,0.4342,0.4785,0.9127
"699",2023,2,"KY",0.803275,0.83135,0.156542077555699,0.5699,1,0.220425,0.693725,0.91415
"700",2023,2,"LA",0.675221428571429,0.6641,0.188060927846317,0.3471,1,0.300575,0.533625,0.8342
"701",2023,2,"MA",0.621884293193717,0.5773,0.212721062140808,0.2756,1,0.3071,0.46625,0.77335
"702",2023,2,"ME",0.962366666666667,0.9718,0.0301768675202271,0.9286,0.9867,0.02905,0.9502,0.97925
"703",2023,2,"MI",0.613648717948718,0.558,0.22291551842251,0.2736,1,0.34385,0.4614,0.80525
"704",2023,2,"MN",0.6429,0.5685,0.168228781298394,0.4578,1,0.1734,0.5325,0.7059
"705",2023,2,"MO",0.699868,0.6542,0.190890412977359,0.4009,1,0.3056,0.5589,0.8645
"706",2023,2,"MS",0.6585,0.5524,0.18872845572409,0.5467,0.8764,0.16485,0.54955,0.7144
"707",2023,2,"MT",0.5433,0.4941,0.11724736670817,0.4421,0.7026,0.1839,0.4469,0.6308
"708",2023,2,"NC",0.731484615384615,0.7387,0.189581728854696,0.366,1,0.352425,0.58065,0.933075
"709",2023,2,"ND",0.72735,0.72735,0.385585327781024,0.4547,1,0.27265,0.591025,0.863675
"710",2023,2,"NE",0.69743,0.61675,0.221115842188358,0.3468,1,0.31385,0.584675,0.898525
"711",2023,2,"NJ",0.9985,0.9985,0.00212132034355964,0.997,1,0.00149999999999995,0.99775,0.99925
"712",2023,2,"NM",0.735552173913044,0.7284,0.219036935178367,0.3724,1,0.40015,0.54555,0.9457
"713",2023,2,"NV",0.697110714285714,0.76335,0.269850543462262,0.2344,1,0.521925,0.46785,0.989775
"714",2023,2,"NY",0.701526424870466,0.6752,0.236230141970013,0.2516,1,0.4647,0.5,0.9647
"715",2023,2,"OH",0.7075864,0.7109,0.217358820455204,0.2699,1,0.4102,0.5211,0.9313
"716",2023,2,"OK",0.527525,0.56555,0.0945336051359515,0.3893,0.5897,0.0827250000000002,0.505175,0.5879
"717",2023,2,"OR",0.664336363636364,0.6049,0.233673407712263,0.3227,1,0.414325,0.511975,0.9263
"718",2023,2,"PA",0.764926666666667,0.759,0.208442844055859,0.4277,1,0.36485,0.62175,0.9866
"719",2023,2,"SC",0.740118181818182,0.7269,0.201729373485494,0.3228,1,0.36115,0.573125,0.934275
"720",2023,2,"TN",0.708727777777778,0.71355,0.186455375911635,0.3739,1,0.31865,0.5487,0.86735
"721",2023,2,"TX",0.814957534246575,0.889,0.192037799592293,0.2838,1,0.31955,0.662375,0.981925
"722",2023,2,"UT",0.616757142857143,0.6093,0.068338345925326,0.509,0.739,0.0266999999999999,0.60165,0.62835
"723",2023,2,"VA",0.646291666666667,0.5301,0.272564826178465,0.294,1,0.49395,0.4931,0.98705
"724",2023,2,"VT",0.888483333333333,0.9661,0.156641340860791,0.6078,0.997,0.157325,0.835575,0.9929
"725",2023,2,"WA",0.695711111111111,0.6945,0.305550476371926,0.1429,0.9885,0.4619,0.5123,0.9742
"726",2023,2,"WI",0.756757142857143,0.7863,0.169411046385301,0.4231,1,0.240075,0.639525,0.8796
"727",2023,3,"AL",0.800494444444444,0.80765,0.169236261836113,0.4733,1,0.242525,0.706,0.948525
"728",2023,3,"AR",0.647092307692308,0.6471,0.16639442329166,0.4576,1,0.1746,0.5224,0.697
"729",2023,3,"AZ",0.650448148148148,0.6701,0.218957074069098,0.2935,1,0.3023,0.47185,0.77415
"730",2023,3,"CA",0.672129249011858,0.6413,0.225738278216636,0.2356,1,0.4189,0.4884,0.9073
"731",2023,3,"CO",0.673065714285714,0.6517,0.219156150271172,0.3017,1,0.38455,0.498,0.88255
"732",2023,3,"CT",0.670453333333333,0.5735,0.270076954289134,0.3209,1,0.51865,0.46155,0.9802
"733",2023,3,"DC",0.688233333333333,0.625,0.226567569023754,0.5,0.9397,0.21985,0.5625,0.78235
"734",2023,3,"FL",0.684860714285714,0.6813,0.208795436488886,0.2563,1,0.35845,0.499525,0.857975
"735",2023,3,"GA",0.662594736842105,0.64495,0.185976112891266,0.4103,1,0.3342,0.496025,0.830225
"736",2023,3,"IA",0.658022222222222,0.63155,0.213309155799071,0.3502,1,0.28805,0.52065,0.8087
"737",2023,3,"ID",0.665178571428571,0.6781,0.23865480439191,0.3663,1,0.47795,0.411275,0.889225
"738",2023,3,"IL",0.770586754966887,0.813,0.206588615264087,0.3162,1,0.3965,0.5824,0.9789
"739",2023,3,"IN",0.699180952380952,0.6907,0.220523646394321,0.3843,1,0.4254,0.5103,0.9357
"740",2023,3,"KY",0.810166666666667,0.84285,0.157763449697977,0.5533,1,0.228225,0.696675,0.9249
"741",2023,3,"LA",0.662315384615385,0.6425,0.171324866098269,0.398,0.9344,0.2641,0.5383,0.8024
"742",2023,3,"MA",0.633339901477832,0.585,0.212600249233738,0.2958,1,0.33995,0.46335,0.8033
"743",2023,3,"ME",0.975785714285714,0.9784,0.0182410186641197,0.949,1,0.02405,0.96375,0.9878
"744",2023,3,"MI",0.620476923076923,0.573,0.221839342604339,0.2631,1,0.2862,0.4745,0.7607
"745",2023,3,"MN",0.634230769230769,0.6312,0.170308198004947,0.374,1,0.2265,0.5157,0.7422
"746",2023,3,"MO",0.714068,0.6677,0.176111481548857,0.4329,1,0.2528,0.6134,0.8662
"747",2023,3,"MS",0.703166666666667,0.688,0.154509298533562,0.5568,0.8647,0.15395,0.6224,0.77635
"748",2023,3,"MT",0.654370833333333,0.6849,0.184976220514414,0.3217,0.9807,0.32935,0.460325,0.789675
"749",2023,3,"NC",0.73007358490566,0.7275,0.180496065534515,0.3468,1,0.319,0.5948,0.9138
"750",2023,3,"ND",0.7818,0.7818,0.308581399309809,0.5636,1,0.2182,0.6727,0.8909
"751",2023,3,"NE",0.6840375,0.6831,0.226407104491634,0.2862,1,0.195575,0.592775,0.78835
"752",2023,3,"NJ",0.9987,0.9987,NA,0.9987,0.9987,0,0.9987,0.9987
"753",2023,3,"NM",0.724069230769231,0.72745,0.220872259497169,0.3413,1,0.432075,0.5022,0.934275
"754",2023,3,"NV",0.654432142857143,0.6342,0.239462701114114,0.2257,1,0.360875,0.487175,0.84805
