"","year","quarter","statecode1","mean.fare","median.fare","sd.fare","min.fare","max.fare","iqr.fare","q1.fare","q3.fare"
"272",2020,3,"TN",173.325454545455,173.52,55.8487730686804,76.18,375,65.06,142.75,207.81
"273",2020,3,"TX",168.515518394649,162.91,34.3754720770342,109.01,305.13,45.53,144,189.53
"274",2020,3,"UT",195.088571428571,191.84,50.9478947646748,127.57,259.51,76.77,158.29,235.06
"275",2020,3,"VA",188.2155,203.51,54.8276895541122,74.84,277.72,62.515,155.06,217.575
"276",2020,3,"WA",213.554285714286,216.35,19.2871881976464,181.2,237.81,20.92,204.42,225.34
"277",2020,3,"WI",159.480666666667,159.17,32.7559657525305,77.17,207.95,41.605,140.67,182.275
"278",2020,3,"WY",298.548333333333,297.02,44.0510212106027,248,417.65,30.245,276.0525,306.2975
"279",2020,4,"AL",188.4436,189.44,35.7702766367087,126.21,255.89,54.39,158.73,213.12
"280",2020,4,"AR",203.966666666667,204.155,19.4878071282191,179.5,226.33,30.8525,189.235,220.0875
"281",2020,4,"AZ",168.678285714286,178.2,55.6621613203902,76.81,250.22,93.405,127.815,221.22
"282",2020,4,"CA",200.583103448276,202.89,59.236015973464,61.3,577,74.19,159.24,233.43
"283",2020,4,"CO",148.27962962963,145.63,27.1038879529348,100.06,227.21,36.915,129.775,166.69
"284",2020,4,"CT",197.033333333333,188.04,65.7835969238717,122.63,318.25,105.27,140.71,245.98
"285",2020,4,"DC",168.633333333333,167.57,4.54917941318358,164.71,173.62,4.45500000000001,166.14,170.595
"286",2020,4,"FL",182.362781954887,174.86,51.3841156530354,90.5,374.67,73.71,142.69,216.4
"287",2020,4,"GA",167.313783783784,148.57,45.6517577458446,112.17,269.31,68.57,130.63,199.2
"288",2020,4,"IA",163.453846153846,183.39,52.898937849838,82.44,218.33,103.32,94.01,197.33
"289",2020,4,"ID",147.112142857143,143.665,37.405530479323,81.95,215.05,30.3925,130.47,160.8625
"290",2020,4,"IL",154.626484375,143.35,37.7342331591619,92.5,339.4,40.07,129.0425,169.1125
"291",2020,4,"IN",179.3044,181.24,47.7458602987386,87.53,248.59,72.73,143.61,216.34
"292",2020,4,"KY",161.974,160.51,39.9453143685214,80.26,235.97,48.065,136.69,184.755
"293",2020,4,"LA",181.395384615385,177.47,26.7946243412693,131.16,230.59,30.62,165.83,196.45
"294",2020,4,"MA",181.325209580838,178.8,37.9567535752715,102.16,282.87,56.085,153.38,209.465
"295",2020,4,"ME",125.453333333333,120.68,13.8416990768234,114.63,141.05,13.21,117.655,130.865
"296",2020,4,"MI",180.010263157895,174.51,48.0118255414306,85.18,280.34,76.745,141.4925,218.2375
"297",2020,4,"MN",174.333846153846,172.8,25.5561674025604,141.49,227,31.97,157.23,189.2
"298",2020,4,"MO",177.286785714286,187.92,34.3604535879141,84.62,231.31,40.9525,161.1275,202.08
"299",2020,4,"MT",178.897777777778,189.58,62.3204865549399,79.76,247.48,71.72,147.78,219.5
"300",2020,4,"NC",174.008604651163,160.65,47.6510666238186,86.51,262.36,80.23,139.26,219.49
"301",2020,4,"ND",142.74,120.65,62.5440363264156,92.46,251.09,71.1875,96.415,167.6025
"302",2020,4,"NE",168.218571428571,187.42,43.0247910816432,98.04,215.36,36.705,150.825,187.53
"303",2020,4,"NM",175.340454545455,172.97,23.7049614009735,126.72,223.69,22.705,164.8225,187.5275
"304",2020,4,"NV",162.049615384615,164.545,50.6367478008428,70.36,254.42,79.7525,121.15,200.9025
"305",2020,4,"NY",193.396054421769,185,84.347618674783,69.26,900,74.74,147.765,222.505
"306",2020,4,"OH",182.67175,172.15,79.4003368286836,84.78,835,81.27,137.89,219.16
"307",2020,4,"OK",190.145,188.695,13.9281357929432,174.76,208.43,11.17,183.835,195.005
"308",2020,4,"OR",166.741818181818,161.52,46.5362336696455,75.53,256.63,57.3125,135.555,192.8675
"309",2020,4,"PA",201.67,224.605,66.4758255140752,81.23,272.58,82.17,164.0575,246.2275
"310",2020,4,"SC",164.18625,160.31,42.6382082588568,80.69,278.38,56.2625,133.795,190.0575
"311",2020,4,"TN",181.10972972973,174.95,55.6676854939943,75.31,368.1,51.48,153.62,205.1
"312",2020,4,"TX",174.568685897436,172.83,35.4027515217304,108.79,380.98,51.265,146.505,197.77
"313",2020,4,"UT",210.691428571429,234.08,48.8341767032651,148.13,258.68,83.735,166.62,250.355
"314",2020,4,"VA",211.805555555556,236.385,69.3016992595524,72.62,317,67.3875,184.01,251.3975
"315",2020,4,"WA",199.528571428571,223.03,51.9170487183069,96.27,240.08,47.96,185.35,233.31
"316",2020,4,"WI",162.704285714286,166.38,37.7725102233281,96.82,216.4,30.745,149.46,180.205
"317",2021,1,"AL",201.543,189.845,40.9842370340495,142.69,271.05,65.5975,169.965,235.5625
"318",2021,1,"AR",234.472,236.24,7.64928231927676,224.5,243.26,10.4,228.98,239.38
"319",2021,1,"AZ",161.611176470588,168.125,54.1666098516088,77.72,251.79,93.8275,116.2925,210.12
"320",2021,1,"CA",194.876910569106,195.29,67.0449937272415,82.46,722,95.4525,140.1725,235.625
"321",2021,1,"CO",204.478913043478,173.625,82.6705888109419,89.2,416.66,115.31,138.6475,253.9575
"322",2021,1,"CT",181.317272727273,143.55,58.366204620638,121.64,301.16,81.17,138.31,219.48
"323",2021,1,"DC",186.456666666667,186.19,1.49790965459647,185.11,188.07,1.47999999999999,185.65,187.13
"324",2021,1,"FL",179.538040540541,175.365,40.1318316270245,104.28,298.54,50.9625,152.8875,203.85
"325",2021,1,"GA",169.859736842105,162.065,49.8658670828943,109.72,304.98,64.835,133.9,198.735
"326",2021,1,"IA",157.196,163.135,43.8679116338026,106.48,211.59,86.22,111.23,197.45
"327",2021,1,"ID",144.545,138.23,44.3099993489922,89.92,244.24,40.585,118.2925,158.8775
"328",2021,1,"IL",165.994779411765,156.39,39.7916062797338,95.61,294.56,53.3675,137.74,191.1075
"329",2021,1,"IN",188.3904,200.87,51.538475795597,91.68,282.09,70.02,156.91,226.93
"330",2021,1,"KY",153.62,154.875,30.5304456421964,97.81,212.26,28.0875,136.1,164.1875
"331",2021,1,"LA",192.276153846154,194.41,34.2898450804466,121.49,250.68,39.91,174.41,214.32
"332",2021,1,"MA",191.751858974359,190.49,46.7237448897444,81.47,321.6,67.55,155.1925,222.7425
"333",2021,1,"ME",145.33,145.33,81.6142646845513,87.62,203.04,57.71,116.475,174.185
"334",2021,1,"MI",187.650285714286,178.89,52.1347282633413,99.73,284.8,74.555,149.67,224.225
"335",2021,1,"MN",174.993846153846,173.56,24.9230888730582,137.69,221.44,37.92,155,192.92
"336",2021,1,"MO",198.260714285714,203.535,40.6606601145675,101.2,269.3,48.78,177.1775,225.9575
"337",2021,1,"MT",193.642105263158,175.51,73.9787647894048,89.12,379.02,60.385,163.75,224.135
"338",2021,1,"NC",174.085348837209,161.46,54.0128659870713,73.24,298.87,61.39,140.97,202.36
"339",2021,1,"ND",151.25,128.95,62.9692343926778,106.29,270.95,49.775,109.485,159.26
"340",2021,1,"NE",171.878571428571,187.65,54.86910922932,92.34,241.18,64.55,138.22,202.77
"341",2021,1,"NJ",96.5,96.5,NA,96.5,96.5,0,96.5,96.5
"342",2021,1,"NM",177.606875,172.895,23.5535723316726,136.36,228.99,17.75,169.9775,187.7275
"343",2021,1,"NV",154.985217391304,129.65,54.2572863032796,74.47,253,81.945,113.58,195.525
"344",2021,1,"NY",200.015099337748,186.71,64.3267392807226,79.66,455,86.735,154.775,241.51
"345",2021,1,"OH",188.528070175439,175.825,58.9242029825417,92.47,396.9,69.8525,148.2725,218.125
"346",2021,1,"OK",211.69,219.155,22.517037993484,179.43,229.02,21.1799999999999,204.8325,226.0125
"347",2021,1,"OR",183.099523809524,184.48,75.8961386683269,80.05,451.97,57.68,142.26,199.94
"348",2021,1,"PA",184.978888888889,225.14,76.0680965392924,80.33,288.42,108.73,129.14,237.87
"349",2021,1,"SC",169.528787878788,166.28,44.3754344174212,86.89,302,47.48,143.17,190.65
"350",2021,1,"SD",171.36,171.36,79.4505179341205,115.18,227.54,56.18,143.27,199.45
"351",2021,1,"TN",173.889393939394,176.73,50.0880780437941,75.14,265.61,50.89,153.51,204.4
"352",2021,1,"TX",181.972541254125,179.1,40.5606770529147,85.13,296,61.625,149.665,211.29
"353",2021,1,"UT",204.342857142857,225.41,50.9748904573895,133.32,255.33,85.72,161.225,246.945
"354",2021,1,"VA",172.385454545455,190.5,61.2685201981632,71.79,246.39,82.925,134.665,217.59
"355",2021,1,"WA",175.435714285714,178.37,51.5001442901354,84.66,241.99,52.555,154.48,207.035
"356",2021,1,"WI",172.396,177.6,38.5370284272153,112.39,226.33,54.1575,148.6775,202.835
"357",2021,1,"WY",232.087777777778,217.89,77.6608200410248,152.02,367.4,58.87,169.75,228.62
"358",2021,2,"AL",225.213461538462,218,43.5710479049846,147.16,320,67.9025,192.4,260.3025
"359",2021,2,"AR",245.96,245.72,16.8959936079533,224.76,271.7,6.42000000000002,240.6,247.02
"360",2021,2,"AZ",184.872413793103,186.23,68.4128456325049,74.07,302.36,106.63,133.86,240.49
"361",2021,2,"CA",216.152950191571,220.99,67.4884459008285,86.52,540,107.47,158.5,265.97
"362",2021,2,"CO",176.125454545455,166.17,40.5496390312933,108.91,270.13,56.54,148.72,205.26
"363",2021,2,"CT",238.782666666667,229.76,71.8268470963993,150.67,342.2,131.165,175.005,306.17
"364",2021,2,"DC",194.046666666667,191.34,9.33895782907992,186.36,204.44,9.03999999999996,188.85,197.89
"365",2021,2,"FL",189.208405797101,180.125,43.0264433756353,113.77,310.44,59.57,158.2125,217.7825
"366",2021,2,"GA",192.242368421053,174.905,54.1788977287637,122.01,310.55,79.0075,147.3175,226.325
"367",2021,2,"IA",182.224545454545,195.72,54.6706472183449,92.26,251,77.455,146.065,223.52
"368",2021,2,"ID",147.358333333333,144.77,40.3670601161918,68.89,232.85,29.125,127.705,156.83
"369",2021,2,"IL",177.075664335664,170.11,41.2672284731888,100.18,371.25,46.07,151.525,197.595
"370",2021,2,"IN",205.580416666667,211.955,49.3809985881004,88.89,303.83,52.545,179.0175,231.5625
"371",2021,2,"KY",186.92,191.345,54.9021998344936,84.98,278.88,57.655,159.455,217.11
"372",2021,2,"LA",237.410714285714,233.705,66.5759035253731,130.44,425,37.9325,210.475,248.4075
"373",2021,2,"MA",233.173728813559,224.5,51.8779167273657,110,376.32,63.67,199.26,262.93
"374",2021,2,"ME",176.7,185.62,15.9810794378853,158.25,186.23,13.99,171.935,185.925
"375",2021,2,"MI",206.255641025641,205.23,48.5840964771326,110.63,304.19,75.42,163.315,238.735
"376",2021,2,"MN",201.166428571429,201.83,52.4596386402321,132.36,317.43,79.455,156.615,236.07
"377",2021,2,"MO",216.492857142857,213.94,63.1449175607714,82.58,438,62.8275,182.6325,245.46
"378",2021,2,"MT",160.22,164.22,34.2360185574588,92.43,201.13,22.1,154.89,176.99
"379",2021,2,"NC",196.870652173913,181.15,52.2218760206944,83.57,308.32,69.625,162.6075,232.2325
"380",2021,2,"ND",186.73,186.73,94.5401766446414,119.88,253.58,66.85,153.305,220.155
"381",2021,2,"NE",208.73,219.64,67.6576434049481,80.92,282.99,66.81,193.125,259.935
"382",2021,2,"NJ",85.85,85.85,NA,85.85,85.85,0,85.85,85.85
"383",2021,2,"NM",235.6,213.335,60.3696731379474,170.89,413.09,80.9349999999999,196.0575,276.9925
"384",2021,2,"NV",197.200416666667,190.615,83.1790714417142,81.29,424,130.8625,128.3725,259.235
"385",2021,2,"NY",237.4078,219.52,86.5429040323455,78.01,650,102.0975,176.495,278.5925
"386",2021,2,"OH",207.945859375,199.93,71.4938785169569,75.91,511.67,85.395,158.04,243.435
"387",2021,2,"OK",231.4875,232.12,30.325182467162,194.85,266.86,31.6075,216,247.6075
"388",2021,2,"OR",196.640526315789,193.4,48.6596828863125,86.57,303.59,40.105,170.485,210.59
"389",2021,2,"PA",231.539166666667,271.16,90.3373464961734,90.44,356.76,135.8875,155.11,290.9975
"390",2021,2,"SC",185.708979591837,186.19,43.9550415787208,79.16,281.31,55.22,163.37,218.59
"391",2021,2,"TN",205.321904761905,210.075,62.380994691672,72.95,336,71.3575,170.5275,241.885
"392",2021,2,"TX",203.334092409241,191.57,65.3113722165797,84.66,967,58.305,169.11,227.415
"393",2021,2,"UT",218.387142857143,232.62,55.8802310643892,144.84,290.24,85.305,172.6,257.905
"394",2021,2,"VA",206.539090909091,210.62,80.5757526126248,78.9,318.54,117.94,159.77,277.71
"395",2021,2,"WA",232.6825,231.31,21.9222024060844,207.3,260.81,15.0725,224.46,239.5325
"396",2021,2,"WI",220.083636363636,213.33,52.3310772433986,153.41,319.48,77.39,176.425,253.815
"397",2021,2,"WV",172.01,172.01,124.790204743802,83.77,260.25,88.24,127.89,216.13
"398",2021,3,"AL",231.830769230769,234.285,46.4459085752945,150.04,322.14,69.81,192.575,262.385
"399",2021,3,"AR",243.522,253.87,32.3974523689749,201.9,279.38,46.1,218.18,264.28
"400",2021,3,"AZ",187.661481481481,189.38,72.0508153855374,60.14,301.84,122.81,132.875,255.685
"401",2021,3,"CA",226.122210144928,225.805,72.0755334594281,97.65,439.67,113.425,165.395,278.82
"402",2021,3,"CO",193.661944444444,185.06,57.3382226950347,112.51,302.89,94.16,143.5,237.66
"403",2021,3,"CT",246.790666666667,253.67,80.6101007909295,136.65,354.91,140.45,178.4,318.85
"404",2021,3,"DC",187.636666666667,190.11,6.82483943645075,179.92,192.88,6.48000000000002,185.015,191.495
"405",2021,3,"FL",189.547272727273,176.53,50.5505440671246,102,324.68,67.9575,153.895,221.8525
"406",2021,3,"GA",194.063947368421,171.29,61.0694946867456,115.59,324.4,104.62,140.0825,244.7025
"407",2021,3,"IA",199.147857142857,210.79,63.5183297807166,87.03,279.27,58.0125,189.485,247.4975
"408",2021,3,"ID",177.778333333333,158.03,69.6391589679593,83.21,329.44,68.98,130.4375,199.4175
"409",2021,3,"IL",180.328811188811,172.83,42.7861878379406,112.44,323.8,62.59,147.255,209.845
"410",2021,3,"IN",212.47,216.245,54.6707770812403,77.7,307.41,73.2175,173.51,246.7275
"411",2021,3,"KY",193.576923076923,171.87,74.6021975083638,73.31,350.34,90.93,142.66,233.59
"412",2021,3,"LA",226.510714285714,225.795,44.6627577543055,137.59,309.5,42.1125,209.72,251.8325
"413",2021,3,"MA",249.126230366492,239.91,62.6494829014601,121.82,491.5,87.3749999999999,203.29,290.665
"414",2021,3,"ME",189.386666666667,177.24,24.6656083106283,173.15,217.77,22.31,175.195,197.505
"415",2021,3,"MI",213.978604651163,224.17,56.9205397935367,79.6,342.67,78.95,172.715,251.665
"416",2021,3,"MN",210.035714285714,218.365,47.659709433616,134.89,268.64,73.3175,175.505,248.8225
"417",2021,3,"MO",211.809285714286,214.43,49.5881252159614,80.82,270.87,70.84,181.6575,252.4975
"418",2021,3,"MS",198.376666666667,202.57,35.5260979187601,160.94,231.62,35.34,181.755,217.095
"419",2021,3,"MT",250.4456,232,70.6501044514444,152.81,498.25,74.1,204.75,278.85
"420",2021,3,"NC",210.673921568627,199.31,55.8971238286347,88.24,313.54,89.38,166.59,255.97
"421",2021,3,"ND",223.805,223.805,167.053977055322,105.68,341.93,118.125,164.7425,282.8675
"422",2021,3,"NE",198.372,210.625,63.2378008964751,81.86,269.61,57.55,186.87,244.42
"423",2021,3,"NM",255.291111111111,240.1,66.1387085155324,172.93,427.5,100.87,204.69,305.56
"424",2021,3,"NV",221.323703703704,233.04,86.3560924824179,78.75,348.62,174.995,132.005,307
"425",2021,3,"NY",244.407188940092,232.75,80.4728737763268,86.37,592.07,113.64,182.94,296.58
"426",2021,3,"OH",216.301459854015,208.8,81.1477968380947,71.89,610,99.69,158.51,258.2
"427",2021,3,"OK",229.9,235.92,22.3545744759322,200.12,247.64,27.795,219.0125,246.8075
"428",2021,3,"OR",198.8,196.28,51.4326468953977,77.84,300.22,55.16,164.66,219.82
"429",2021,3,"PA",240.765833333333,265.965,100.013541761134,81.43,361.78,165.8125,160.17,325.9825
"430",2021,3,"SC",182.509761904762,178.375,46.0176490261416,78.48,283.27,65.7275,149.69,215.4175
"431",2021,3,"TN",220.157027027027,230.34,60.0408531688987,76.31,315,76.68,182.48,259.16
"432",2021,3,"TX",199.674266666667,192.2,48.4471018264267,83.41,422.33,63.61,164.155,227.765
"433",2021,3,"UT",221.505714285714,235.51,67.8608534323835,139.59,297.74,118.72,160.065,278.785
"434",2021,3,"VA",224.766666666667,208.41,89.2838343430657,78.3,328.86,131.02,166.97,297.99
"435",2021,3,"VT",257.546666666667,258.36,25.5597072231537,231.59,282.69,25.55,244.975,270.525
"436",2021,3,"WA",248.5575,255.835,17.7640148896583,222.37,260.19,14.1575000000001,245.1175,259.275
"437",2021,3,"WI",261.6975,267.84,52.1103265728235,170,341.44,64.7325,229.78,294.5125
"438",2021,3,"WY",394.218,336.045,185.701697640777,210.04,892,94.64,313.925,408.565
"439",2021,4,"AL",233.534347826087,225.77,52.0304417735065,165.49,358.94,55.465,201.35,256.815
"440",2021,4,"AR",272.666,268.4,31.8371136324329,231.89,342.26,30.9475,256.3,287.2475
"441",2021,4,"AZ",190.159411764706,195.535,74.9209481545099,78.29,333.08,103.3025,144.6675,247.97
"442",2021,4,"CA",241.418053435115,238.605,114.928816381679,73.49,1664,108.2775,179.635,287.9125
"443",2021,4,"CO",191.977428571429,190.58,43.0375089716795,120.43,282.68,57.63,154.01,211.64
"444",2021,4,"CT",254.228333333333,271.335,74.8540573186172,150.01,381,127.89,179.5975,307.4875
"445",2021,4,"DC",189.066666666667,177.41,21.3256801376494,176.11,213.68,18.785,176.76,195.545
"446",2021,4,"FL",208.747058823529,190.365,60.1458961392755,91.34,374.42,89.45,164.27,253.72
"447",2021,4,"GA",197.890810810811,173.77,63.1617112558611,113.17,357.6,88.43,149.2,237.63
"448",2021,4,"IA",221.678125,228.57,43.5764597336299,114.29,260.78,29.4675,221.05,250.5175
"449",2021,4,"ID",171.98,165.495,44.3692827815084,106.09,263.79,27.4425,149.06,176.5025
"450",2021,4,"IL",185.064090909091,174.85,41.9211496650984,116.73,316.78,58.3075,153.62,211.9275
"451",2021,4,"IN",223.612380952381,215.38,60.4695917717957,102.31,325.38,85.35,176.4,261.75
"452",2021,4,"KY",175.417692307692,173.34,43.3899230148057,89.77,239.3,53.22,144.8,198.02
"453",2021,4,"LA",211.878571428571,208.515,58.1502733451004,92,330.88,42.53,189.325,231.855
"454",2021,4,"MA",231.093172043011,221.5,56.0806696681155,122.37,381.42,78.02,193.2175,271.2375
"455",2021,4,"ME",179.323333333333,186.14,20.9154113833157,155.85,195.98,20.065,170.995,191.06
"456",2021,4,"MI",220.147804878049,200.75,61.6642437524452,103.94,356.79,103.1,171.84,274.94
"457",2021,4,"MN",197.552,179.34,42.466191292099,121.79,272.37,58.97,173.785,232.755
"458",2021,4,"MO",212.5988,202.59,42.0059788720606,95.04,288.2,44.39,191.64,236.03
"459",2021,4,"MS",193.31,200,30.8243848276004,159.69,220.24,30.275,179.845,210.12
"460",2021,4,"MT",186.784,184.09,24.011385424419,158.52,211.38,41.83,169.05,210.88
"461",2021,4,"NC",212.3104,195.36,63.4094896316548,93.73,332.48,102.1025,164.6,266.7025
"462",2021,4,"ND",185.555,184.465,85.2808124179564,104.09,269.2,137.225,116.3975,253.6225
"463",2021,4,"NE",188.395714285714,202.34,54.5151449468075,105.73,246.72,63.09,159.45,222.54
"464",2021,4,"NM",224.793913043478,218.07,39.4942238284319,167.75,309.52,41.94,201.105,243.045
"465",2021,4,"NV",197.096666666667,173.65,74.7685140437316,84.74,320.14,129.33,131.365,260.695
"466",2021,4,"NY",216.892238095238,202.825,71.2353169710234,91.97,427.78,106.9825,158.475,265.4575
"467",2021,4,"OH",216.13,201.38,68.3224306305969,91.76,464.67,91.3125,168.775,260.0875
"468",2021,4,"OK",212.612,209.54,38.7561339661221,153.62,257.46,26.8,207.82,234.62
"469",2021,4,"OR",188.446363636364,180.795,53.4852723427277,106.16,278.99,54.3725,156.51,210.8825
"470",2021,4,"PA",230.329230769231,263.45,90.2078996412859,91.98,345.16,168.42,143.29,311.71
"471",2021,4,"SC",190.4642,190.23,47.0238781328493,83.31,330.43,61.025,155.0775,216.1025
"472",2021,4,"TN",200.167804878049,202.01,50.7122522923305,87.02,296.55,71.17,165.96,237.13
"473",2021,4,"TX",204.300099337748,199.88,44.3403677358855,95.02,342.82,62.835,169.4075,232.2425
"474",2021,4,"UT",242.955714285714,284.9,77.0991731164355,154.68,324.65,136.38,165.925,302.305
"475",2021,4,"VA",186.757777777778,165.06,85.3097277245945,90.63,320.13,72.51,137.87,210.38
"476",2021,4,"VT",202.096666666667,201.015,51.8763012045642,149.74,270.85,82.0425,155.4675,237.51
"477",2021,4,"WA",262.0825,264.085,12.1700188304428,246.3,273.86,14.2775,255.945,270.2225
"478",2021,4,"WI",226.264210526316,220.87,46.7708679884996,165.6,304.01,94.245,180.015,274.26
"479",2022,1,"AL",234.874,228.65,50.8579149854442,162.49,351.65,59.69,195.62,255.31
"480",2022,1,"AR",305.355,249.505,129.875879849442,223.33,499.08,79.925,237.4675,317.3925
"481",2022,1,"AZ",201.387878787879,204.4,86.5977154995145,67.91,392.67,149.6,137.78,287.38
"482",2022,1,"CA",233.86976744186,237.18,76.9135382977962,76.29,617.4,112.21,174.0575,286.2675
"483",2022,1,"CO",270.82,213.5,159.131576471908,71,779.36,133.745,169.45,303.195
"484",2022,1,"CT",213.883571428571,194.32,62.9376934395796,144.99,334.61,69.4625,163.21,232.6725
"485",2022,1,"DC",205,208.8,20.2393404042721,183.13,223.07,19.97,195.965,215.935
"486",2022,1,"FL",218.902014388489,202.79,68.2510030842023,91.59,567,98.965,169.905,268.87
"487",2022,1,"GA",202.220263157895,170.83,68.1570584271533,101.62,382.75,85.52,151.2375,236.7575
"488",2022,1,"IA",215.131333333333,241.48,67.8057417360872,105.46,305.47,114.125,160.02,274.145
"489",2022,1,"ID",184.0625,176.88,53.4368419257725,108.64,311.19,28.5825,157.55,186.1325
"490",2022,1,"IL",194.376746031746,181.975,53.8716720190397,117.94,493.28,73.6225,152.885,226.5075
"491",2022,1,"IN",222.920869565217,217.77,62.6446832912741,100.71,328.29,78.99,190.44,269.43
"492",2022,1,"KY",180.859230769231,168.71,47.8954020864805,90.76,268.44,56.65,153.14,209.79
"493",2022,1,"LA",217.468461538462,207.2,45.9145200065937,140.88,306.7,50.25,185.89,236.14
"494",2022,1,"MA",219.41349726776,209.96,63.4773634984386,80.5,452.8,87.1,177.3,264.4
"495",2022,1,"ME",167.536666666667,175.02,29.7454296769549,131.51,210.78,31.9975,145.09,177.0875
"496",2022,1,"MI",219.95425,201.885,66.8808296816828,111.89,344.38,101.765,170.0125,271.7775
"497",2022,1,"MN",202.367333333333,200.09,39.544514242391,133.35,267.95,37.615,185.255,222.87
"498",2022,1,"MO",217.5096,204.32,47.166682845698,127.4,298.73,79.92,185.12,265.04
"499",2022,1,"MT",236.975555555556,228.625,66.0799948566995,104.84,389.58,62.215,213.8675,276.0825
"500",2022,1,"NC",213.644285714286,197.78,63.6269500402822,114.56,342.91,108.445,160.77,269.215
"501",2022,1,"ND",202.7375,192.26,94.610844824118,109.87,316.56,127.0775,133.96,261.0375
"502",2022,1,"NE",198.115714285714,231.27,66.7159957973955,104.15,270.87,85.42,152.42,237.84
"503",2022,1,"NJ",102.385,102.385,3.75473700810057,99.73,105.04,2.655,101.0575,103.7125
"504",2022,1,"NM",217.734347826087,206.69,47.1083993500953,161.36,339.82,50.58,188.59,239.17
"505",2022,1,"NV",206.9075,205.905,98.9645073161754,80.52,544,123.8975,126.7475,250.645
"506",2022,1,"NY",216.136931216931,201.43,69.6159817804495,95.15,430.5,97.04,165.93,262.97
"507",2022,1,"OH",219.761111111111,205.34,71.7590966692674,88.49,426.43,103.55,170.89,274.44
"508",2022,1,"OK",237.5025,239.93,18.0930803992392,216.61,253.54,26.8725,225.28,252.1525
"509",2022,1,"OR",192.279545454545,188.155,59.1175278558191,100.13,309.59,74.795,152.6125,227.4075
"510",2022,1,"PA",221.193076923077,223.27,81.4336655796826,86.44,332.29,141.79,155.46,297.25
"511",2022,1,"SC",187.606666666667,177.41,49.5442769191215,117.28,328.15,61.545,152.41,213.955
"512",2022,1,"TN",203.621351351351,208.81,54.2707306096104,85.03,309.33,86.75,160.82,247.57
"513",2022,1,"TX",211.655085910653,204.95,47.952078444503,106.46,425.29,69.535,175.295,244.83
"514",2022,1,"UT",253.031428571429,290.25,82.8783901123752,148.44,345.53,140.1,176.7,316.8
"515",2022,1,"VA",185.088888888889,156.01,87.8274823794415,84.48,329.61,78.25,135.34,213.59
"516",2022,1,"VT",188.215,178.79,22.8521764098448,173.03,222.25,12.515,177.245,189.76
"517",2022,1,"WA",250.752,244.96,29.1175706404226,217.16,289.06,39.02,231.78,270.8
"518",2022,1,"WI",206.685555555556,184.315,51.2683098107366,136.47,319.56,64.4925,172.375,236.8675
"519",2022,1,"WY",352.415555555556,355.65,108.794299725573,194.53,521.85,169.98,259.17,429.15
"520",2022,2,"AL",291.109565217391,279.6,74.3198164249531,182.69,446.1,68.14,247.135,315.275
"521",2022,2,"AR",359.936666666667,364.11,63.0475163281752,272.27,454.96,103.805,307.935,411.74
"522",2022,2,"AZ",234.3990625,214.825,112.444261901516,72.38,431.5,196.2,151.89,348.09
"523",2022,2,"CA",301.66503875969,319.07,112.307930669404,72.38,548.11,195.74,203.19,398.93
"524",2022,2,"CO",225.777272727273,215.79,60.8770516221387,132,354.06,74.99,183.12,258.11
"525",2022,2,"CT",325.108666666667,377.47,127.952598860821,159.98,497.31,224.345,202.6,426.945
"526",2022,2,"DC",226.076666666667,227.6,24.9798605547215,200.37,250.26,24.945,213.985,238.93
"527",2022,2,"FL",254.05032,227.06,93.3870093018745,102.57,509.54,109.82,188.13,297.95
"528",2022,2,"GA",245.067894736842,223.13,88.0388445335321,76.27,453.08,81.5475,196.2025,277.75
"529",2022,2,"IA",267.521578947368,285.99,75.418511820018,99.99,356,81.69,240.58,322.27
"530",2022,2,"ID",218.613571428571,191.305,78.8582934136283,88.56,352.82,105.0575,176.1825,281.24
"531",2022,2,"IL",235.44,226.565,62.1168103810466,113.4,389.69,81.0275,189.5875,270.615
"532",2022,2,"IN",279.42619047619,261.98,87.7966366369573,108.41,418.24,136.76,219.58,356.34
"533",2022,2,"KY",224.623333333333,221.415,59.6511122099059,108.66,342.59,74.9275,189.79,264.7175
"534",2022,2,"LA",275.704285714286,270.26,63.0645185765871,158.96,398.59,72.8,238.295,311.095
"535",2022,2,"MA",286.298010471204,256.3,103.43527297794,121.02,604.32,113.43,217.5,330.93
"536",2022,2,"ME",202.746666666667,205.54,21.4170593997713,180.07,222.63,21.28,192.805,214.085
"537",2022,2,"MI",280.488717948718,250.54,102.2300233009,117.43,467.59,145.33,200.72,346.05
"538",2022,2,"MN",253.920666666667,248.39,65.3882338112323,134.98,349.1,77.025,221.9,298.925
"539",2022,2,"MO",263.54,263.63,67.4593136638671,104.45,385.76,79.24,223.64,302.88
"540",2022,2,"MS",233.18,247.2,39.5403237214872,188.54,263.8,37.63,217.87,255.5
"541",2022,2,"MT",244.81875,244.435,23.2415154641738,206.76,284.22,20.15,233.09,253.24
"542",2022,2,"NC",266.144489795918,240.59,96.889765478206,95.29,482.22,120.76,192.74,313.5
"543",2022,2,"ND",272.955,272.955,163.744717319369,157.17,388.74,115.785,215.0625,330.8475
"544",2022,2,"NE",262.627,285.835,84.0851037210384,109.11,345.75,75.625,250.0325,325.6575
"545",2022,2,"NJ",104.95,104.95,0.325269119345817,104.72,105.18,0.230000000000004,104.835,105.065
"546",2022,2,"NM",277.739130434783,249.73,86.121733341561,174.72,457.3,112.09,215.56,327.65
